,ID,Trophies,Wins,Losses,King Tower,Card Level,Total Level Difference,LvlDiff/Match
0,4983.0,5000,151,207,8.0,60.0,981.0,2.7402234636871508
1,23176.0,5000,147,191,8.0,61.0,883.0,2.6124260355029585
2,17615.0,5000,147,194,8.0,64.0,482.0,1.4134897360703813
3,19901.0,5000,120,178,8.0,60.0,659.0,2.2114093959731544
4,12730.0,5000,141,191,8.0,61.0,844.0,2.5421686746987953
5,7757.0,5000,139,184,8.0,61.0,703.0,2.176470588235294
6,1693.0,5000,151,195,8.0,62.0,669.0,1.9335260115606936
7,7476.0,5000,134,175,8.0,61.0,639.0,2.0679611650485437
8,17299.0,5000,129,173,8.0,61.0,736.0,2.437086092715232
9,19753.0,5000,133,202,8.0,60.0,682.0,2.035820895522388
10,7466.0,5000,130,178,8.0,60.0,810.0,2.6298701298701297
11,8242.0,5000,137,196,8.0,60.0,840.0,2.5225225225225225
12,4701.0,5000,142,187,8.0,60.0,975.0,2.9635258358662613
13,8770.0,5005,146,185,8.0,61.0,1063.0,3.211480362537764
14,1455.0,5005,123,197,8.0,60.0,618.0,1.93125
15,15724.0,5006,142,191,8.0,60.0,885.0,2.6576576576576576
16,3949.0,5007,131,209,8.0,60.0,633.0,1.861764705882353
17,2591.0,5007,134,167,8.0,64.0,744.0,2.471760797342193
18,4771.0,5007,127,160,8.0,61.0,845.0,2.9442508710801394
19,18735.0,5009,140,185,8.0,61.0,570.0,1.7538461538461538
20,15399.0,5012,139,184,8.0,61.0,708.0,2.191950464396285
21,7193.0,5014,126,165,8.0,60.0,880.0,3.0240549828178693
22,6587.0,5016,130,182,8.0,60.0,850.0,2.7243589743589745
23,14792.0,5021,125,161,8.0,62.0,551.0,1.9265734265734267
24,13075.0,5025,141,180,8.0,62.0,731.0,2.277258566978193
25,19084.0,5026,137,187,8.0,60.0,972.0,3.0
26,17917.0,5030,140,196,8.0,61.0,653.0,1.943452380952381
27,8674.0,5030,136,181,8.0,61.0,609.0,1.9211356466876972
28,19656.0,5030,135,187,8.0,60.0,887.0,2.7546583850931676
29,19187.0,5033,140,183,8.0,64.0,797.0,2.4674922600619196
30,6446.0,5034,139,188,8.0,60.0,837.0,2.5596330275229358
31,24610.0,5035,123,171,8.0,60.0,745.0,2.5340136054421767
32,5125.0,5038,136,182,8.0,62.0,751.0,2.361635220125786
33,2907.0,5039,130,167,8.0,64.0,637.0,2.144781144781145
34,17338.0,5041,142,184,8.0,62.0,729.0,2.236196319018405
35,17335.0,5042,141,186,8.0,64.0,478.0,1.4617737003058104
36,3280.0,5044,146,189,8.0,61.0,744.0,2.2208955223880595
37,9646.0,5045,126,183,8.0,60.0,666.0,2.1553398058252426
38,22401.0,5046,122,183,8.0,60.0,673.0,2.2065573770491804
39,10556.0,5047,126,162,8.0,62.0,610.0,2.1180555555555554
40,10162.0,5050,124,188,8.0,60.0,601.0,1.9262820512820513
41,3723.0,5051,123,191,8.0,60.0,708.0,2.254777070063694
42,22260.0,5052,131,181,8.0,61.0,752.0,2.41025641025641
43,19020.0,5053,131,186,8.0,60.0,643.0,2.028391167192429
44,17674.0,5056,137,175,8.0,60.0,996.0,3.1923076923076925
45,5714.0,5059,136,186,8.0,60.0,769.0,2.388198757763975
46,15751.0,5060,150,204,8.0,60.0,925.0,2.6129943502824857
47,11726.0,5061,121,188,8.0,60.0,577.0,1.867313915857605
48,17016.0,5064,142,170,8.0,62.0,870.0,2.7884615384615383
49,1210.0,5065,134,177,8.0,60.0,838.0,2.694533762057878
50,17974.0,5066,138,186,8.0,60.0,773.0,2.3858024691358026
51,15714.0,5066,141,189,8.0,60.0,730.0,2.212121212121212
52,1287.0,5066,131,179,8.0,62.0,582.0,1.8774193548387097
53,8903.0,5066,139,174,8.0,61.0,1283.0,4.099041533546326
54,7021.0,5066,137,201,8.0,60.0,765.0,2.2633136094674557
55,18221.0,5066,140,182,8.0,61.0,706.0,2.1925465838509317
56,10124.0,5068,144,199,8.0,61.0,659.0,1.9212827988338192
57,4494.0,5069,130,177,8.0,60.0,917.0,2.986970684039088
58,10610.0,5069,133,193,8.0,60.0,759.0,2.3282208588957056
59,22402.0,5069,144,196,8.0,62.0,667.0,1.9617647058823529
60,14779.0,5070,141,189,8.0,60.0,878.0,2.6606060606060606
61,1362.0,5070,130,185,8.0,61.0,545.0,1.7301587301587302
62,17572.0,5071,130,176,8.0,62.0,586.0,1.9150326797385622
63,7005.0,5073,144,189,8.0,60.0,785.0,2.3573573573573574
64,7568.0,5073,140,194,8.0,61.0,607.0,1.8173652694610778
65,13838.0,5074,148,190,8.0,62.0,570.0,1.6863905325443787
66,2757.0,5076,144,176,8.0,64.0,595.0,1.859375
67,1302.0,5076,152,180,8.0,64.0,946.0,2.8493975903614457
68,23937.0,5078,137,191,8.0,61.0,614.0,1.8719512195121952
69,4723.0,5079,134,190,8.0,61.0,547.0,1.6882716049382716
70,8572.0,5080,129,185,8.0,60.0,677.0,2.156050955414013
71,3131.0,5082,137,170,8.0,62.0,702.0,2.2866449511400653
72,6576.0,5082,142,192,8.0,60.0,891.0,2.6676646706586826
73,14480.0,5082,146,183,8.0,64.0,739.0,2.2462006079027357
74,10164.0,5083,145,177,8.0,61.0,923.0,2.8664596273291925
75,10942.0,5088,138,183,8.0,60.0,870.0,2.710280373831776
76,12258.0,5089,137,169,8.0,64.0,552.0,1.803921568627451
77,19317.0,5089,138,176,8.0,60.0,928.0,2.9554140127388533
78,2683.0,5090,149,177,8.0,62.0,1000.0,3.067484662576687
79,16875.0,5091,134,181,8.0,60.0,925.0,2.9365079365079363
80,19234.0,5091,143,181,8.0,61.0,801.0,2.4722222222222223
81,5068.0,5091,146,194,8.0,60.0,915.0,2.6911764705882355
82,14392.0,5093,133,178,8.0,60.0,812.0,2.6109324758842445
83,18618.0,5093,149,188,8.0,64.0,303.0,0.8991097922848664
84,15093.0,5094,134,162,8.0,62.0,788.0,2.6621621621621623
85,685.0,5094,129,185,8.0,60.0,733.0,2.3343949044585988
86,17120.0,5094,138,173,8.0,64.0,833.0,2.6784565916398715
87,20153.0,5097,151,181,8.0,64.0,1077.0,3.2439759036144578
88,9141.0,5097,137,197,8.0,61.0,500.0,1.4970059880239521
89,18236.0,5097,141,172,8.0,60.0,969.0,3.0958466453674123
90,21081.0,5098,128,196,8.0,60.0,556.0,1.7160493827160495
91,6224.0,5099,129,177,8.0,61.0,627.0,2.049019607843137
92,8473.0,5099,122,176,8.0,60.0,621.0,2.0838926174496644
93,20902.0,5100,138,177,8.0,60.0,812.0,2.577777777777778
94,20207.0,5100,145,182,8.0,64.0,796.0,2.434250764525994
95,17328.0,5102,129,178,8.0,61.0,479.0,1.5602605863192183
96,15089.0,5103,127,181,8.0,60.0,901.0,2.925324675324675
97,21614.0,5103,122,162,8.0,61.0,617.0,2.1725352112676055
98,6901.0,5103,130,166,8.0,62.0,498.0,1.6824324324324325
99,20351.0,5103,130,178,8.0,60.0,724.0,2.3506493506493507
100,6591.0,5103,141,179,8.0,61.0,725.0,2.265625
101,3261.0,5104,132,169,8.0,61.0,735.0,2.441860465116279
102,15939.0,5105,134,172,8.0,60.0,754.0,2.4640522875816995
103,24826.0,5105,139,179,8.0,61.0,678.0,2.1320754716981134
104,19471.0,5106,129,175,8.0,60.0,637.0,2.0953947368421053
105,14961.0,5108,146,199,8.0,60.0,920.0,2.6666666666666665
106,12839.0,5108,147,189,8.0,61.0,840.0,2.5
107,9972.0,5110,143,189,8.0,60.0,1062.0,3.1987951807228914
108,16058.0,5110,131,182,8.0,60.0,770.0,2.4600638977635785
109,17772.0,5112,141,169,8.0,64.0,947.0,3.054838709677419
110,89.0,5113,136,170,8.0,63.0,644.0,2.104575163398693
111,7406.0,5115,104,182,8.0,60.0,527.0,1.8426573426573427
112,3481.0,5116,140,170,8.0,62.0,868.0,2.8
113,9840.0,5116,137,186,8.0,60.0,964.0,2.984520123839009
114,24865.0,5116,128,157,8.0,61.0,809.0,2.83859649122807
115,14008.0,5118,133,169,8.0,60.0,863.0,2.857615894039735
116,10400.0,5118,137,174,8.0,61.0,779.0,2.504823151125402
117,21213.0,5118,138,169,8.0,62.0,636.0,2.0716612377850163
118,21894.0,5120,138,177,8.0,61.0,753.0,2.3904761904761904
119,5401.0,5121,150,204,8.0,60.0,781.0,2.2062146892655368
120,16346.0,5122,144,174,8.0,61.0,951.0,2.990566037735849
121,19721.0,5122,137,181,8.0,61.0,657.0,2.0660377358490565
122,1701.0,5122,132,181,8.0,60.0,814.0,2.6006389776357826
123,21673.0,5122,145,178,8.0,63.0,473.0,1.4643962848297214
124,7908.0,5122,159,198,8.0,63.0,562.0,1.5742296918767507
125,24532.0,5123,150,188,8.0,64.0,721.0,2.133136094674556
126,12561.0,5123,133,168,8.0,63.0,505.0,1.6777408637873754
127,6473.0,5123,133,176,8.0,62.0,593.0,1.919093851132686
128,6293.0,5123,144,186,8.0,61.0,724.0,2.193939393939394
129,4048.0,5124,148,178,8.0,63.0,796.0,2.441717791411043
130,5649.0,5126,131,184,8.0,60.0,748.0,2.3746031746031746
131,3055.0,5126,131,169,8.0,61.0,617.0,2.0566666666666666
132,13444.0,5126,125,159,8.0,63.0,442.0,1.556338028169014
