ID,Trophies,Wins,Losses,King Tower,Card Level,Total Level Difference,LvlDiff/Match
0,18326.0,5000,621,873,8.0,61.0,5615.0,3.7583668005354753
1,7483.0,5000,648,949,8.0,61.0,5959.0,3.731371321227301
2,1712.0,5000,685,881,8.0,62.0,6116.0,3.9054916985951467
3,14779.0,5000,632,941,8.0,60.0,6135.0,3.9001907183725364
4,3176.0,5000,667,994,8.0,60.0,6975.0,4.199277543648405
5,23789.0,5000,716,852,8.0,65.0,6735.0,4.295280612244898
6,19532.0,5000,707,849,8.0,64.0,5916.0,3.802056555269923
7,7112.0,5000,743,879,8.0,66.0,6722.0,4.144266337854501
8,8515.0,5000,705,891,8.0,64.0,6867.0,4.302631578947368
9,16988.0,5000,624,887,8.0,61.0,5590.0,3.699536730641959
10,678.0,5000,678,851,8.0,63.0,5707.0,3.732504905166776
11,19651.0,5000,610,848,8.0,62.0,5438.0,3.729766803840878
12,22975.0,5000,656,961,8.0,60.0,7003.0,4.330859616573902
13,9342.0,5000,627,933,8.0,60.0,6658.0,4.267948717948718
14,1287.0,5000,686,930,8.0,62.0,6493.0,4.017945544554456
15,23244.0,5000,732,851,8.0,66.0,6270.0,3.9608338597599495
16,11380.0,5000,647,989,8.0,60.0,6495.0,3.970048899755501
17,15677.0,5000,728,868,8.0,65.0,6263.0,3.924185463659148
18,1701.0,5000,617,960,8.0,60.0,6830.0,4.331008243500317
19,6864.0,5000,738,913,8.0,64.0,5976.0,3.619624470018171
20,8572.0,5000,627,942,8.0,60.0,6847.0,4.363926067558955
21,21429.0,5000,608,973,8.0,60.0,6083.0,3.847564832384567
22,22221.0,5000,751,871,8.0,66.0,6903.0,4.255856966707769
23,2429.0,5000,622,931,8.0,60.0,6570.0,4.230521571152608
24,12707.0,5000,653,1001,8.0,60.0,6762.0,4.088270858524789
25,7862.0,5000,651,851,8.0,62.0,5558.0,3.700399467376831
26,16115.0,5000,644,897,8.0,61.0,5807.0,3.7683322517845554
