ID,Trophies,Wins,Losses,King Tower,Card Level,Total Level Difference,LvlDiff/Match
0,15724.0,5000,57,102,8.0,60.0,107.0,0.6729559748427673
1,15939.0,5018,64,99,8.0,60.0,246.0,1.50920245398773
2,18501.0,5022,69,107,8.0,60.0,224.0,1.2727272727272727
3,16875.0,5028,68,110,8.0,60.0,379.0,2.1292134831460676
4,12692.0,5031,90,135,8.0,60.0,371.0,1.6488888888888888
5,20902.0,5060,78,114,8.0,60.0,403.0,2.0989583333333335
6,7729.0,5089,83,124,8.0,60.0,296.0,1.429951690821256
7,22612.0,5101,81,138,8.0,60.0,223.0,1.0182648401826484
8,3715.0,5112,100,147,8.0,60.0,465.0,1.8825910931174088
9,21291.0,5116,86,132,8.0,60.0,530.0,2.4311926605504586
10,24897.0,5144,97,154,8.0,60.0,337.0,1.342629482071713
11,18480.0,5184,97,150,8.0,60.0,561.0,2.2712550607287447
12,3949.0,5202,91,136,8.0,60.0,212.0,0.933920704845815
13,6189.0,5212,109,158,8.0,60.0,646.0,2.4194756554307117
14,1512.0,5244,111,158,8.0,60.0,244.0,0.9070631970260223
15,2682.0,5245,110,158,8.0,60.0,300.0,1.1194029850746268
16,14745.0,5288,126,177,8.0,60.0,535.0,1.7656765676567656
17,17363.0,5296,123,170,8.0,60.0,321.0,1.0955631399317407
18,7021.0,5297,121,166,8.0,60.0,725.0,2.5261324041811846
19,4595.0,5303,122,171,8.0,60.0,858.0,2.9283276450511946
20,1337.0,5326,131,174,8.0,60.0,763.0,2.501639344262295
21,70.0,5339,123,169,8.0,60.0,685.0,2.345890410958904
22,19656.0,5358,128,173,8.0,60.0,353.0,1.1727574750830565
23,11729.0,5358,127,176,8.0,60.0,437.0,1.4422442244224423
24,22402.0,5359,125,170,8.0,62.0,531.0,1.8
25,19317.0,5368,138,189,8.0,60.0,633.0,1.9357798165137614
26,18735.0,5380,135,188,8.0,61.0,397.0,1.2291021671826625
27,21210.0,5390,116,153,8.0,60.0,330.0,1.2267657992565055
28,10236.0,5391,141,193,8.0,60.0,1067.0,3.194610778443114
29,22538.0,5395,145,195,8.0,61.0,759.0,2.2323529411764707
30,8661.0,5411,109,144,8.0,60.0,341.0,1.3478260869565217
31,8572.0,5414,140,185,8.0,60.0,948.0,2.916923076923077
32,5649.0,5420,133,184,8.0,60.0,511.0,1.61198738170347
33,18703.0,5421,141,192,8.0,61.0,736.0,2.21021021021021
34,19279.0,5423,131,178,8.0,61.0,721.0,2.3333333333333335
35,2164.0,5429,125,169,8.0,61.0,665.0,2.261904761904762
36,1210.0,5432,125,170,8.0,60.0,317.0,1.0745762711864406
37,16057.0,5432,132,181,8.0,62.0,1016.0,3.246006389776358
38,5035.0,5433,145,187,8.0,60.0,1088.0,3.2771084337349397
39,14758.0,5434,125,174,8.0,61.0,1368.0,4.575250836120401
40,926.0,5435,134,186,8.0,60.0,974.0,3.04375
41,12515.0,5436,134,181,8.0,61.0,434.0,1.3777777777777778
42,4997.0,5438,108,142,8.0,60.0,345.0,1.38
43,9745.0,5446,142,186,8.0,61.0,968.0,2.951219512195122
44,10762.0,5450,140,188,8.0,60.0,615.0,1.875
45,10610.0,5454,132,179,8.0,60.0,558.0,1.7942122186495177
46,2851.0,5455,137,183,8.0,62.0,611.0,1.909375
47,21195.0,5459,150,196,8.0,62.0,1156.0,3.341040462427746
48,5763.0,5461,129,169,8.0,61.0,1064.0,3.5704697986577183
49,22517.0,5463,139,182,8.0,60.0,671.0,2.0903426791277258
50,18663.0,5464,136,174,8.0,61.0,1215.0,3.9193548387096775
51,16433.0,5467,137,188,8.0,60.0,617.0,1.8984615384615384
52,18804.0,5470,129,166,8.0,60.0,1089.0,3.6915254237288138
53,21429.0,5476,134,180,8.0,60.0,796.0,2.535031847133758
54,17328.0,5480,142,180,8.0,61.0,638.0,1.9813664596273293
55,6587.0,5481,122,168,8.0,60.0,317.0,1.0931034482758621
56,3261.0,5482,143,193,8.0,61.0,676.0,2.011904761904762
57,4983.0,5482,137,178,8.0,60.0,1062.0,3.3714285714285714
58,13421.0,5483,120,170,8.0,60.0,268.0,0.9241379310344827
59,2976.0,5484,124,159,8.0,61.0,430.0,1.519434628975265
60,8008.0,5485,127,166,8.0,62.0,1015.0,3.464163822525597
61,11770.0,5490,143,188,8.0,61.0,577.0,1.743202416918429
62,7189.0,5493,137,185,8.0,60.0,574.0,1.7826086956521738
63,6702.0,5498,149,199,8.0,60.0,843.0,2.4224137931034484
64,23417.0,5499,144,188,8.0,61.0,821.0,2.4728915662650603
65,13721.0,5499,146,181,8.0,62.0,1119.0,3.4220183486238533
66,6084.0,5501,139,175,8.0,63.0,943.0,3.0031847133757963
67,2508.0,5501,127,177,8.0,60.0,513.0,1.6875
68,19084.0,5502,141,189,8.0,60.0,655.0,1.9848484848484849
69,21062.0,5505,146,182,8.0,62.0,1400.0,4.2682926829268295
70,23024.0,5509,141,184,8.0,60.0,508.0,1.563076923076923
71,24610.0,5511,129,169,8.0,60.0,359.0,1.2046979865771812
72,19624.0,5512,140,182,8.0,60.0,547.0,1.6987577639751552
73,19234.0,5513,139,176,8.0,61.0,1074.0,3.4095238095238094
74,15248.0,5515,143,190,8.0,61.0,729.0,2.189189189189189
75,8974.0,5515,130,166,8.0,61.0,451.0,1.5236486486486487
76,1669.0,5518,156,197,8.0,62.0,1357.0,3.8441926345609065
77,20916.0,5519,154,203,8.0,64.0,1261.0,3.5322128851540615
78,4494.0,5520,136,190,8.0,60.0,489.0,1.5
79,13578.0,5521,138,173,8.0,60.0,1273.0,4.093247588424437
80,18900.0,5525,133,172,8.0,60.0,497.0,1.6295081967213114
81,15089.0,5526,124,160,8.0,60.0,261.0,0.9190140845070423
82,21045.0,5526,144,178,8.0,62.0,1294.0,4.0186335403726705
83,8813.0,5526,143,183,8.0,60.0,648.0,1.9877300613496933
84,5401.0,5527,136,176,8.0,60.0,433.0,1.3878205128205128
85,3809.0,5529,138,179,8.0,62.0,644.0,2.031545741324921
86,6794.0,5531,137,177,8.0,61.0,952.0,3.031847133757962
87,1712.0,5532,137,181,8.0,62.0,904.0,2.842767295597484
88,7399.0,5535,148,192,8.0,64.0,1168.0,3.4352941176470586
89,8473.0,5536,135,188,8.0,60.0,403.0,1.2476780185758514
90,20894.0,5538,142,187,8.0,61.0,731.0,2.221884498480243
91,10365.0,5539,142,185,8.0,61.0,659.0,2.015290519877676
92,17370.0,5541,133,165,8.0,60.0,1231.0,4.130872483221476
93,1217.0,5541,130,174,8.0,60.0,712.0,2.3421052631578947
94,8076.0,5543,140,175,8.0,62.0,619.0,1.965079365079365
95,23635.0,5543,133,178,8.0,60.0,433.0,1.392282958199357
96,11314.0,5543,134,177,8.0,60.0,648.0,2.0836012861736335
97,19102.0,5544,137,178,8.0,61.0,845.0,2.6825396825396823
98,12707.0,5545,132,166,8.0,60.0,578.0,1.9395973154362416
99,10024.0,5546,149,191,8.0,62.0,1086.0,3.1941176470588237
100,11007.0,5551,135,169,8.0,60.0,776.0,2.5526315789473686
101,298.0,5552,149,192,8.0,60.0,687.0,2.0146627565982405
102,16058.0,5552,137,185,8.0,60.0,726.0,2.2546583850931676
103,4273.0,5553,148,195,8.0,60.0,932.0,2.717201166180758
104,15586.0,5554,140,181,8.0,60.0,725.0,2.2585669781931466
105,10360.0,5555,144,187,8.0,61.0,819.0,2.474320241691843
106,3892.0,5559,136,179,8.0,61.0,420.0,1.3333333333333333
107,14439.0,5561,146,182,8.0,62.0,1259.0,3.8384146341463414
108,19917.0,5562,135,166,8.0,60.0,1164.0,3.867109634551495
109,2758.0,5562,134,178,8.0,60.0,694.0,2.2243589743589745
110,14772.0,5562,137,174,8.0,60.0,819.0,2.6334405144694535
111,12097.0,5562,134,169,8.0,62.0,886.0,2.924092409240924
112,21224.0,5563,139,173,8.0,62.0,804.0,2.576923076923077
113,19510.0,5563,131,171,8.0,60.0,279.0,0.9238410596026491
114,7193.0,5563,154,198,8.0,60.0,933.0,2.6505681818181817
115,21614.0,5564,130,171,8.0,61.0,643.0,2.1362126245847177
116,20351.0,5564,156,201,8.0,60.0,1568.0,4.392156862745098
117,9569.0,5566,121,152,8.0,62.0,680.0,2.490842490842491
118,19471.0,5566,137,174,8.0,60.0,611.0,1.9646302250803858
119,17491.0,5566,130,162,8.0,61.0,651.0,2.2294520547945207
